,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1981,545.1,412.9,487.8,582.5,394.3,1092.2,1748.5,1602.2,779,1247.8,914.2,909.3,1228.8,1010.1,1241.2,1067.1,918.7,899.9,868.6,526.9,1915.4,1014.7,1176,1223.3,1180.2,1463.6,525.4,1064.3,859.3,247,392.2,369.4,262,351.7,971.6,389.5,549.7,849.4,886.4,1574.2,2125.4,1257.4,221,203.9,238.9,1036.9,105.9,41.4,145.6,353.2,39.4,137
1982,405.3,296.6,429.7,1126.8,358.2,1020.8,1609.5,1736.5,613.8,1186.9,676.1,696.4,1175.5,1038.3,1172.7,1292.6,874.8,1029.9,1036,524.5,1995.2,968.8,1103.1,1220.5,1135.3,1550.1,532.8,999.8,573,190.6,292,199.7,134.2,296.5,981.3,210.1,372.6,880.1,711.3,1576.4,1752.1,998,316.5,271.2,310.1,957,186.1,90.5,203.4,431.2,85.5,74.7
1983,420.3,337.5,554.8,1233.1,430.4,1125.5,1865,1832.3,698.9,1243.7,735.8,821.1,1532.3,1329.7,1350,1375.8,1099.9,1232.2,1028.8,600.6,2174.1,1202.8,1263.6,1311.1,1300.2,1784.9,546.4,1245.8,660.3,222.4,375.3,201.4,175.8,292.7,1153.6,256,664.7,1098.6,906,1769.5,1849.8,1247.9,311.6,320.3,343.6,919,277.1,85.6,181.1,524.2,153.6,156.4
1984,600.2,483.3,579.3,1234.3,508.3,1109.9,1821.4,1747.1,816.6,1241.2,905.4,1002.9,1259.2,1104.5,1197,1067.7,946.7,969.1,817.5,613.8,1811.2,891.5,1082.6,1112.5,1094.2,1344.9,513.7,959.4,589,122.2,290.9,165.2,130.6,184.5,590.6,192.1,551.8,957.3,672.4,1329.1,1548.3,877.5,142,155.3,165.1,689.3,121.5,38.3,78.6,241,125.5,118
1985,444.6,315.5,438.6,1128,348.6,974.5,1613.6,1651.4,695.7,1230.2,789.3,823.5,1244.7,1130.8,1248.4,1025.7,910.7,913,984.3,561.4,2109.3,1053.3,1147.6,1047.8,998.9,1347.7,803.6,855.5,462.9,150.3,206.3,113.9,77.4,215.4,396.6,182.8,558.5,966.3,807.2,1658.3,1851.3,971.1,147.3,230.2,215.5,870.7,125.9,59.3,97.8,322.8,92,26.6
1986,375.7,327,405.1,1106.1,321.4,987.7,1709.1,1802.4,676.8,1267.6,762,804.5,1272.2,1270.6,1208,1143.9,1005.8,927.3,1055.1,552.8,1885.5,980.3,1341,1214.7,1038.3,1469.6,664.6,1017.2,479.3,193.8,287.5,157.1,110.1,232.2,458,161.8,541.2,888,827.8,1752.2,1702.8,914.1,139.5,139.9,182.4,785.4,89.7,48.3,60.7,306.6,73.4,32.5
1987,370.8,307.1,344.6,902.5,294.1,777.6,1505.4,1559.2,499.5,1036.7,530.4,550.9,981.1,939.5,949.2,906.3,727.2,753.6,800.7,398.7,1787.6,748.7,1360.2,1513.9,1007.8,1247.3,565.1,1113.8,539.9,178.2,243.1,206.4,132.8,230.4,489.4,192.4,835.8,1013.8,909.1,1510.9,1825.7,1175.2,198.9,190.2,361.7,716.6,148.4,58.2,123.7,283.9,24.4,102.2
1988,297.6,270,298,959.4,246.8,960.9,1607.4,1579.1,681.1,1197.8,718.7,788.6,1146.7,874.2,1001.8,949.1,809.5,860.3,778.3,411,1813.8,784.2,1092.5,1478.9,1065.3,1230.3,689.8,907.7,480.3,97.6,159.6,156.6,87.5,181.1,713.3,105,412.6,789.3,756.6,1290.1,1506,992.3,114.1,161.9,263.9,736.5,110.5,31.4,65.6,239.7,48.5,24.8
1989,342.2,272.7,416.6,1139,323.8,1135.2,1798.7,2007.9,716.3,1389.5,748.1,766.2,1372.5,1273.7,1160.6,973.6,1027,1039.1,764.5,335.2,1905.8,845.2,1321.2,1157.6,1202.1,1287.3,676.1,970.9,541.9,223.7,216.1,205,125.2,228.4,707.9,175.3,711,942.5,761.1,1503.8,1862.7,1255.6,196.4,262.1,397.6,917,155.8,90.6,187.1,334.3,99.7,136.3
1990,354.9,279,322.9,947.9,309.7,873.1,1590.9,1682.7,530.8,1087.1,619.2,689.8,1093.9,892.2,973.1,812.6,944.6,792,708.7,375.8,1690.4,777.1,990.3,975.2,991,1165.3,268.1,790.7,432.1,207.4,243.8,174.1,142.5,233,330.8,141.5,421.6,739.3,676.4,1561.9,1529.9,1050.6,137.5,155.5,169.3,772.6,92.8,51.5,296.1,235.4,51.4,41.3
1991,434.9,309,406.2,984,374.8,931.9,1697.7,1645.9,640.5,1191.9,690.7,752.9,1233.6,1088.1,1137.6,1101.1,1003.1,974.6,851.8,469.2,1651.6,951.2,1188.1,1054.2,1124.1,1471,509.8,970,489.4,239.5,309.2,204.8,185.1,302.1,831.5,188.1,657.1,1175.8,795.8,1390.7,1731.4,1266.4,213.2,208.2,305.4,877.4,121.8,40.6,338.6,353,52.4,63
1992,351.4,301.2,414.1,1018.8,368.4,1022.2,1852.3,1689.2,636.1,1324.4,736.3,834.8,1289.7,1266.8,1223,1210.3,1238.9,1033,883.4,491.9,1841.2,1104.2,1178.4,1036.4,1059.3,1369.9,559.5,1180.9,1260.7,243.9,321.5,217.2,173.4,392.9,565.3,259.6,589.5,1065.6,868.7,1705,1698.2,1448,260.6,330.1,501.6,1048.6,245.1,96,488.5,429.1,61.3,125.8
1993,391,324.9,402.1,870.7,479.8,817.8,1452.4,1462.5,630.6,1118.3,706.5,763.6,1064.2,1109.4,1106.1,937.1,1150.6,928.1,688.4,450.8,1704.5,849.2,1045.8,986.5,956.6,1319.8,301.5,923.5,493.5,109.2,131.1,127.8,76.5,232.2,556.5,79.7,425.2,939.1,779.3,1505.9,1835.3,906.1,175,183.6,190.3,923.8,117.3,43.8,361.8,237.9,53.3,167.1
1994,327.5,266.4,311.7,915.2,332.5,992.3,1559.6,1575.4,607.9,1091.3,567.6,720.6,1069.3,992.1,1065.5,1154.4,934.2,850.1,698.8,393.4,1756.8,756,1046.6,1035,1087.8,1309.6,406.8,948.7,858.4,149.9,136.6,123.7,61.8,182.2,565.3,153.9,721.8,801.9,744.1,1394.9,1666.5,1213.1,146.7,171.2,138.9,783.7,80.8,37.4,368.7,232.1,24.8,25
