,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,0.782947241275182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38215599358672,NA,1.31654034774855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44193755875513,NA,NA,NA,1.30042125729099,NA,0.344725000929679,NA,NA,1.24982227488152,NA,NA,NA,NA
1955,NA,1.19340616800723,NA,NA,NA,NA,NA,NA,NA,NA,0.487636553934716,NA,NA,1.2684747996047,NA,NA,NA,1.36355289228241,NA,1.39035138138483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35109841394936,NA,NA,NA,NA,NA,0.259952544160295,NA,NA,NA,0.83672032193159,NA,1.38919567827131,NA,NA,1.30913162172939,NA,NA,NA,NA
1956,NA,1.18671461392468,NA,NA,0.0947713775489015,NA,NA,NA,1.12402566254947,NA,1.37205778361451,NA,NA,1.17820311134417,NA,6.98550724637681,1.2050834084761,1.40339671940775,1.46038372712738,1.41936710786551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52523579811362,NA,1.38423083375273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45552070548661,NA,NA,1.36788406550559,NA,NA,1.31359122360449,NA
1957,NA,1.19937024972856,1.27536231884058,NA,1.24934560880946,NA,0.0390289449112979,NA,NA,NA,1.37423737756818,NA,NA,1.12351461531789,NA,1.69701571873339,0.14349330046519,1.3576725331224,1.54540724623971,1.48416876478218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51869262659165,NA,1.3775578962301,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35980715554428,NA,1.47501259676607,NA,NA,1.37961391939047,NA,NA,1.26808719634289,1.73469723562966
1958,NA,1.15242044158806,1.24074930110722,1.7071129707113,1.21017088115992,NA,1.81385169927909,NA,NA,NA,1.33940752602082,1.26999441236729,1.34833802229863,1.40627839735646,NA,1.6057161629435,1.35713486707185,1.38744538974477,1.45286425080358,1.38792436915724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52774494124192,NA,1.38935885292485,NA,NA,NA,NA,NA,1.41172598855754,NA,NA,NA,1.33739539429479,1.12225001839453,1.49297965998786,NA,1.24183638461778,1.35947656760056,NA,NA,NA,1.72672458814034
1959,1.26441975095123,1.24539890030086,1.2734913505581,1.64876303723485,1.18823504024514,NA,1.96217300154954,NA,0.942962307758153,NA,1.3765560821485,1.32431265294372,1.53037223709771,1.46638566015242,NA,1.76816979918531,1.43186775341522,1.4107466784331,1.51088201603666,1.39398889251878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50216561444722,NA,1.39013502957259,NA,NA,NA,NA,NA,1.50856066659057,NA,NA,NA,1.37694589819661,1.13112656912129,1.510407239819,NA,1.20554010915457,1.33696748172422,NA,NA,NA,1.7137330754352
1960,1.25093457943925,1.24087377829755,1.23761511937497,1.64314933589213,1.24421887459322,NA,1.86751299309875,NA,1.32893212879314,NA,1.39994922891413,1.34964065521141,1.51000615763547,1.37810633588105,NA,1.5890112879097,1.40784969955123,1.49376147652903,1.48354325641261,1.39019878119559,NA,1.20793076877482,NA,NA,NA,NA,NA,NA,NA,NA,1.4838438789295,NA,1.40362069541401,NA,NA,NA,NA,1.25786573872698,1.37938133445946,NA,NA,5.53521126760563,1.32247789911596,1.26004835297673,1.48115659519168,NA,1.22019287931832,1.25247359980635,NA,NA,NA,1.71873780725712
