,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,6.98414961891847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537515132207709,NA,4.26381006715988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390966018782737,NA,NA,NA,1.22767021655015,NA,2.87810910135941,NA,NA,6.51074040637961,NA,NA,NA,NA
1955,NA,-4.92139731306253,NA,NA,NA,NA,NA,NA,NA,NA,6.11363209999682,NA,NA,-0.174423769660071,NA,NA,NA,0.637729439113388,NA,0.045540528749672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08901063503873,NA,NA,NA,NA,NA,3.04126774235086,NA,NA,NA,1.81992105874158,NA,3.19196196082871,NA,NA,6.3584704343636,NA,NA,NA,NA
1956,NA,-4.41889578501106,-0.000536554659632505,NA,6.89489623421505,NA,NA,NA,6.04226331306782,NA,0.99719379217791,NA,NA,1.30137493448674,NA,0.00354353183928469,-0.550691263133585,0.104366006244087,3.33820671843644,1.75341951653154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91784529326501,NA,4.76302948197739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.292615695555286,NA,NA,5.26377068651516,NA,NA,3.52249266334001,NA
1957,NA,-4.41750814487397,-1.30438356164384,NA,-2.6288498774756,NA,1.98136887252926,NA,NA,NA,0.997823994083745,NA,NA,0.696869224186955,NA,0.966202193581299,3.03391651736532,0.164953371651952,1.17826053033427,1.76938160067417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15399431047311,NA,3.00448674214839,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864078267104419,NA,2.2122071812326,NA,NA,3.81223661270237,NA,NA,5.38211996276101,4.63815706339965
1958,NA,-4.45530437987591,-1.48479156948794,0.165968788264658,-3.13370670584243,NA,0.71113442087515,NA,NA,NA,0.944965485983255,0.619915042834947,3.14605095378313,0.544792638060843,NA,1.30029310154821,1.30361908970393,0.494287678546614,1.27044566784306,2.0612310478493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960041652204096,NA,3.85086967872719,NA,NA,NA,NA,NA,1.70922750426341,NA,NA,NA,-3.02865400510796,NA,1.59652134510898,NA,4.8419241839114,5.03571173317451,NA,NA,NA,0.845684640945855
1959,-2.40967753792216,-3.15937671938264,-0.889552059889175,0.941703431174201,-0.75630764116087,NA,1.04284666113019,NA,6.26596380773794,NA,1.40709661285393,0.718532233232009,0.287716230897755,0.565461412067265,NA,1.1442653697303,0.370510603458604,0.702713483440928,1.07230619031638,2.35132673070619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708090753424657,NA,4.56850210302913,NA,NA,NA,NA,NA,0.048408886842408,NA,NA,NA,-2.99364056971786,3.79600829234584,0.106488698630137,NA,1.70899590453326,2.39078656077323,NA,NA,NA,0.781454287163876
1960,-6.05301174927785,-6.15081305138095,-3.52283360790774,0.731466772573104,-4.24471650801022,NA,0.713166418011664,NA,1.41616108183143,NA,1.57068174824655,0.697507666397085,0.515356394697459,0.869074410163339,NA,1.15172222929863,0.219225004604989,0.324459573949833,0.899992266047951,1.20995181925457,NA,2.84366899300089,NA,NA,NA,NA,NA,NA,NA,NA,1.02567220556051,NA,2.91857041470828,NA,NA,NA,NA,3.46064450813409,0.347203812204019,NA,NA,0.0171229219242791,-4.58476787777332,-1.15022651220775,0.939601643367421,NA,0.449364189180314,1.21992043310639,NA,NA,NA,3.22382340655692
