,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,0.653434620054088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667351235201047,NA,0.586154192298423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5553278789041,NA,NA,NA,0.338875829595341,NA,0.66435521017827,NA,NA,0.12335216813955,NA,NA,NA,NA
1955,NA,0.361110021970635,NA,NA,NA,NA,NA,NA,NA,NA,1.35824293537989,NA,NA,0.806694096683068,NA,NA,NA,0.760952805164314,NA,0.632050596829477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58674667089421,NA,NA,NA,0.602386787663555,NA,0.273322452062204,NA,NA,0.100782770010353,NA,NA,NA,NA
1956,NA,0.397348483317349,NA,NA,1.09384482420384,NA,NA,NA,0.485793098121801,NA,0.920745167238117,NA,NA,1.11474822460265,NA,0.544459851989717,0.389904746980767,0.903746999101673,0.584660842913058,0.557173212166774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206399035236144,NA,0.109231456726738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506785605154371,NA,NA,0.116315555091664,NA,NA,NA,NA
1957,NA,0.257721124419933,0.355830687567828,NA,0.398084612372649,NA,0.555329036588267,NA,NA,NA,0.698118868437445,NA,NA,0.873439240587093,NA,1.03877451165315,0.490797519331305,0.783272938227318,0.696750391987226,0.56972898605534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36126999289852,NA,0.154680899185208,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289062947631402,NA,0.406843507737882,NA,NA,0.105686322421762,NA,NA,NA,0.182221282935577
1958,NA,0.26520572804252,0.320222825282677,0.830248937879497,0.321518256144086,NA,1.02246129925632,NA,NA,NA,0.78693002628024,0.383203386527927,0.979401835055582,0.64600582548651,NA,1.18311287705053,0.529899332510038,0.635806414795374,0.617238726217908,0.509931055352924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278414314540266,NA,0.111999429401758,NA,NA,NA,NA,NA,0.494607726185222,NA,NA,NA,0.316103980438487,NA,0.271513722706364,NA,0.227997230394863,0.0535704888099398,NA,NA,NA,0.297157016905822
1959,0.300165102527597,0.303022404737331,0.404131366835232,1.43296301123298,0.414645989765826,NA,1.12267774872262,NA,0.911582794976679,NA,0.701556470038816,0.579051674885006,1.05496842618441,0.693089659064979,NA,0.887528271563962,0.612681364452877,0.760947023996998,0.81317158449084,0.491520181163614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344498106252645,NA,0.143573471691332,NA,NA,NA,NA,NA,0.682640086650634,NA,NA,NA,0.41359647191974,0.623835434111161,0.417009482719664,NA,0.296728274844448,0.135184874985923,NA,NA,NA,0.303401819805284
1960,0.285542937412022,0.321737749289265,0.341535212232202,1.42355729737397,0.338923085835472,NA,1.00301106945089,NA,0.573184848402969,NA,0.620471020120561,0.537033689904797,1.09853380922767,0.732277981513483,NA,1.09736804801168,0.620354193979554,0.583394602111413,0.737314190640001,0.536778943321699,NA,0.837451909692964,NA,NA,NA,NA,NA,NA,NA,NA,0.389120097827896,NA,0.125417391551691,NA,NA,NA,NA,0.644643277209051,0.167607973072845,NA,NA,0.693597139324746,0.342128530673448,0.504821434510438,0.287297760911618,NA,0.340154519331512,0.171518969193865,NA,NA,NA,0.156994139250413
